timestamp,db,threads,query_name,elapsed_ms,row_count
2025-11-08T16:18:13.607065,pg,32,count_1day,200.867,1
2025-11-08T16:18:13.607074,pg,32,humid_hot,232.437,1
2025-11-08T16:18:13.607083,pg,32,downsample_pg_day,210.960,31
2025-11-08T16:18:13.607093,pg,32,downsample_pg_day,140.400,31
2025-11-08T16:18:13.607102,pg,32,humid_cold,64.278,1
2025-11-08T16:18:13.607111,pg,32,downsample_pg_day,358.856,31
2025-11-08T16:18:13.607120,pg,32,humid_cold,161.084,1
2025-11-08T16:18:13.607130,pg,32,count_1month,171.358,1
2025-11-08T16:18:13.607139,pg,32,count_1month,142.944,1
2025-11-08T16:18:13.607148,pg,32,count_1day,143.367,1
2025-11-08T16:18:13.607158,pg,32,humid_hot,235.376,1
2025-11-08T16:18:13.607168,pg,32,humid_cold,226.063,1
2025-11-08T16:18:13.607178,pg,32,humid_hot,588.506,1
2025-11-08T16:18:13.607188,pg,32,humid_hot,278.322,1
2025-11-08T16:18:13.607199,pg,32,count_1day,138.954,1
2025-11-08T16:18:13.607209,pg,32,humid_hot,64.587,1
2025-11-08T16:18:13.607219,pg,32,downsample_pg_day,67.492,31
2025-11-08T16:18:13.607229,pg,32,count_1day,72.510,1
2025-11-08T16:18:13.607240,pg,32,humid_cold,95.424,1
2025-11-08T16:18:13.607249,pg,32,downsample_pg_day,64.031,31
2025-11-08T16:18:13.607260,pg,32,downsample_pg_day,55.752,31
2025-11-08T16:18:13.607270,pg,32,humid_hot,590.693,1
2025-11-08T16:18:13.607280,pg,32,humid_hot,276.027,1
2025-11-08T16:18:13.607290,pg,32,humid_hot,238.737,1
2025-11-08T16:18:13.607300,pg,32,humid_cold,248.108,1
2025-11-08T16:18:13.607311,pg,32,downsample_pg_day,61.876,31
2025-11-08T16:18:13.607321,pg,32,count_1day,56.771,1
2025-11-08T16:18:13.607331,pg,32,count_1day,61.938,1
2025-11-08T16:18:13.607342,pg,32,count_1month,473.337,1
2025-11-08T16:18:13.607352,pg,32,count_1month,210.034,1
2025-11-08T16:18:13.607365,pg,32,humid_hot,179.140,1
2025-11-08T16:18:13.607376,pg,32,count_1month,141.735,1
2025-11-08T16:18:13.607387,pg,32,humid_cold,243.182,1
2025-11-08T16:18:13.607397,pg,32,humid_cold,218.051,1
2025-11-08T16:18:13.607408,pg,32,count_1day,64.816,1
2025-11-08T16:18:13.607419,pg,32,humid_cold,72.933,1
2025-11-08T16:18:13.607429,pg,32,downsample_pg_day,534.890,31
2025-11-08T16:18:13.607441,pg,32,count_1day,221.677,1
2025-11-08T16:18:13.607451,pg,32,humid_hot,230.061,1
2025-11-08T16:18:13.607462,pg,32,downsample_pg_day,216.130,31
2025-11-08T16:18:13.607473,pg,32,humid_cold,255.906,1
2025-11-08T16:18:13.607484,pg,32,count_1month,114.654,1
2025-11-08T16:18:13.607495,pg,32,count_1day,62.666,1
2025-11-08T16:18:13.607506,pg,32,humid_hot,271.900,1
2025-11-08T16:18:13.607516,pg,32,humid_cold,299.310,1
2025-11-08T16:18:13.607527,pg,32,humid_hot,271.505,1
2025-11-08T16:18:13.607538,pg,32,humid_cold,225.587,1
2025-11-08T16:18:13.607548,pg,32,humid_hot,256.574,1
2025-11-08T16:18:13.607558,pg,32,humid_cold,220.061,1
2025-11-08T16:18:13.607569,pg,32,count_1day,93.877,1
2025-11-08T16:18:13.607582,pg,32,count_1month,80.338,1
2025-11-08T16:18:13.607594,pg,32,downsample_pg_day,249.235,31
2025-11-08T16:18:13.607605,pg,32,downsample_pg_day,112.718,31
2025-11-08T16:18:13.607616,pg,32,count_1month,284.213,1
2025-11-08T16:18:13.607627,pg,32,count_1month,201.129,1
2025-11-08T16:18:13.607638,pg,32,count_1day,201.154,1
2025-11-08T16:18:13.607649,pg,32,count_1month,216.540,1
2025-11-08T16:18:13.607659,pg,32,humid_cold,229.142,1
2025-11-08T16:18:13.607670,pg,32,humid_cold,109.061,1
2025-11-08T16:18:13.607680,pg,32,count_1month,118.523,1
2025-11-08T16:18:13.607691,pg,32,count_1day,512.909,1
2025-11-08T16:18:13.607702,pg,32,count_1day,223.222,1
2025-11-08T16:18:13.607713,pg,32,downsample_pg_day,206.086,31
2025-11-08T16:18:13.607724,pg,32,humid_cold,235.936,1
2025-11-08T16:18:13.607736,pg,32,humid_hot,249.170,1
2025-11-08T16:18:13.607746,pg,32,humid_hot,166.579,1
2025-11-08T16:18:13.607873,pg,32,count_1month,137.321,1
2025-11-08T16:18:13.607894,pg,32,downsample_pg_day,517.420,31
2025-11-08T16:18:13.607905,pg,32,count_1month,322.900,1
2025-11-08T16:18:13.607915,pg,32,downsample_pg_day,222.079,31
2025-11-08T16:18:13.607924,pg,32,downsample_pg_day,151.268,31
2025-11-08T16:18:13.607934,pg,32,downsample_pg_day,202.605,31
2025-11-08T16:18:13.607943,pg,32,humid_hot,194.090,1
2025-11-08T16:18:13.607952,pg,32,humid_cold,81.417,1
2025-11-08T16:18:13.607962,pg,32,humid_cold,65.983,1
2025-11-08T16:18:13.607971,pg,32,downsample_pg_day,658.724,31
2025-11-08T16:18:13.607981,pg,32,downsample_pg_day,322.993,31
2025-11-08T16:18:13.607990,pg,32,humid_cold,269.710,1
2025-11-08T16:18:13.608000,pg,32,count_1month,227.999,1
2025-11-08T16:18:13.608009,pg,32,count_1day,75.276,1
2025-11-08T16:18:13.608017,pg,32,count_1month,119.508,1
2025-11-08T16:18:13.608027,pg,32,count_1day,98.388,1
2025-11-08T16:18:13.608036,pg,32,count_1month,540.999,1
2025-11-08T16:18:13.608045,pg,32,humid_cold,266.650,1
2025-11-08T16:18:13.608054,pg,32,count_1day,201.887,1
2025-11-08T16:18:13.608064,pg,32,count_1month,221.792,1
2025-11-08T16:18:13.608073,pg,32,count_1month,181.177,1
2025-11-08T16:18:13.608082,pg,32,downsample_pg_day,130.902,31
2025-11-08T16:18:13.608091,pg,32,humid_cold,78.012,1
2025-11-08T16:18:13.608101,pg,32,count_1month,53.714,1
2025-11-08T16:18:13.608110,pg,32,count_1day,64.481,1
2025-11-08T16:18:13.608119,pg,32,humid_cold,544.725,1
2025-11-08T16:18:13.608129,pg,32,downsample_pg_day,212.927,31
2025-11-08T16:18:13.608138,pg,32,humid_hot,237.027,1
2025-11-08T16:18:13.608147,pg,32,count_1month,196.632,1
2025-11-08T16:18:13.608156,pg,32,humid_cold,189.014,1
2025-11-08T16:18:13.608165,pg,32,humid_cold,204.344,1
2025-11-08T16:18:13.608175,pg,32,downsample_pg_day,134.802,31
2025-11-08T16:18:13.608185,pg,32,count_1day,100.216,1
2025-11-08T16:18:13.608194,pg,32,count_1month,717.796,1
2025-11-08T16:18:13.608203,pg,32,count_1month,278.677,1
2025-11-08T16:18:13.608212,pg,32,humid_cold,278.625,1
2025-11-08T16:18:13.608221,pg,32,count_1month,154.363,1
2025-11-08T16:18:13.608230,pg,32,downsample_pg_day,93.002,31
2025-11-08T16:18:13.608239,pg,32,humid_cold,62.831,1
2025-11-08T16:18:13.608248,pg,32,humid_cold,60.832,1
2025-11-08T16:18:13.608258,pg,32,downsample_pg_day,54.780,31
2025-11-08T16:18:13.608267,pg,32,humid_cold,64.635,1
2025-11-08T16:18:13.608276,pg,32,humid_hot,737.405,1
2025-11-08T16:18:13.608285,pg,32,humid_hot,271.723,1
2025-11-08T16:18:13.608294,pg,32,count_1day,143.053,1
2025-11-08T16:18:13.608303,pg,32,count_1day,170.531,1
2025-11-08T16:18:13.608312,pg,32,humid_cold,166.257,1
2025-11-08T16:18:13.608321,pg,32,humid_cold,96.428,1
2025-11-08T16:18:13.608330,pg,32,count_1month,64.228,1
2025-11-08T16:18:13.608339,pg,32,humid_hot,73.117,1
2025-11-08T16:18:13.608348,pg,32,downsample_pg_day,65.537,31
2025-11-08T16:18:13.608357,pg,32,humid_hot,564.970,1
2025-11-08T16:18:13.608367,pg,32,count_1month,204.889,1
2025-11-08T16:18:13.608376,pg,32,downsample_pg_day,210.818,31
2025-11-08T16:18:13.608385,pg,32,count_1month,167.175,1
2025-11-08T16:18:13.608394,pg,32,downsample_pg_day,183.498,31
2025-11-08T16:18:13.608403,pg,32,count_1month,126.683,1
2025-11-08T16:18:13.608413,pg,32,downsample_pg_day,158.289,31
2025-11-08T16:18:13.608422,pg,32,count_1month,134.976,1
2025-11-08T16:18:13.608431,pg,32,count_1month,78.191,1
2025-11-08T16:18:13.608440,pg,32,humid_hot,428.833,1
2025-11-08T16:18:13.608449,pg,32,count_1day,151.211,1
2025-11-08T16:18:13.608458,pg,32,humid_cold,236.114,1
2025-11-08T16:18:13.608467,pg,32,humid_cold,229.307,1
2025-11-08T16:18:13.608477,pg,32,downsample_pg_day,226.455,31
2025-11-08T16:18:13.608486,pg,32,count_1day,192.891,1
2025-11-08T16:18:13.608495,pg,32,humid_cold,185.366,1
2025-11-08T16:18:13.608505,pg,32,humid_hot,131.150,1
2025-11-08T16:18:13.608514,pg,32,humid_cold,61.712,1
2025-11-08T16:18:13.608523,pg,32,downsample_pg_day,709.191,31
2025-11-08T16:18:13.608533,pg,32,downsample_pg_day,262.428,31
2025-11-08T16:18:13.608542,pg,32,humid_cold,80.959,1
2025-11-08T16:18:13.608551,pg,32,count_1day,134.065,1
2025-11-08T16:18:13.608560,pg,32,count_1month,158.687,1
2025-11-08T16:18:13.608570,pg,32,count_1day,108.068,1
2025-11-08T16:18:13.608579,pg,32,count_1month,145.763,1
2025-11-08T16:18:13.608589,pg,32,humid_hot,121.754,1
2025-11-08T16:18:13.608599,pg,32,count_1day,54.037,1
2025-11-08T16:18:13.608608,pg,32,humid_hot,66.557,1
2025-11-08T16:18:13.608617,pg,32,count_1month,555.033,1
2025-11-08T16:18:13.608627,pg,32,humid_hot,274.453,1
2025-11-08T16:18:13.608636,pg,32,count_1month,196.668,1
2025-11-08T16:18:13.608645,pg,32,humid_cold,258.029,1
2025-11-08T16:18:13.608654,pg,32,humid_hot,240.703,1
2025-11-08T16:18:13.608663,pg,32,count_1day,133.174,1
2025-11-08T16:18:13.608672,pg,32,humid_hot,89.699,1
2025-11-08T16:18:13.608681,pg,32,downsample_pg_day,64.771,31
2025-11-08T16:18:13.608690,pg,32,count_1day,41.888,1
2025-11-08T16:18:13.608699,pg,32,count_1day,520.020,1
2025-11-08T16:18:13.608709,pg,32,count_1day,222.955,1
2025-11-08T16:18:13.608718,pg,32,count_1day,203.558,1
2025-11-08T16:18:13.608726,pg,32,count_1day,193.646,1
2025-11-08T16:18:13.608736,pg,32,humid_cold,267.538,1
2025-11-08T16:18:13.608745,pg,32,humid_cold,182.794,1
2025-11-08T16:18:13.608763,pg,32,count_1day,131.699,1
2025-11-08T16:18:13.608773,pg,32,downsample_pg_day,68.657,31
2025-11-08T16:18:13.608783,pg,32,humid_hot,62.820,1
2025-11-08T16:18:13.608792,pg,32,humid_hot,583.411,1
2025-11-08T16:18:13.608802,pg,32,downsample_pg_day,206.562,31
2025-11-08T16:18:13.608812,pg,32,count_1day,205.127,1
2025-11-08T16:18:13.608821,pg,32,humid_hot,251.358,1
2025-11-08T16:18:13.608830,pg,32,downsample_pg_day,181.808,31
2025-11-08T16:18:13.608840,pg,32,humid_hot,169.755,1
2025-11-08T16:18:13.608849,pg,32,humid_cold,135.082,1
2025-11-08T16:18:13.608858,pg,32,count_1month,82.325,1
2025-11-08T16:18:13.608868,pg,32,humid_hot,46.353,1
2025-11-08T16:18:13.608877,pg,32,downsample_pg_day,510.082,31
2025-11-08T16:18:13.608887,pg,32,count_1day,147.735,1
2025-11-08T16:18:13.608897,pg,32,humid_cold,244.871,1
2025-11-08T16:18:13.608907,pg,32,count_1day,227.472,1
2025-11-08T16:18:13.608916,pg,32,count_1day,201.651,1
2025-11-08T16:18:13.608926,pg,32,humid_hot,197.955,1
2025-11-08T16:18:13.608935,pg,32,downsample_pg_day,128.646,31
2025-11-08T16:18:13.608945,pg,32,humid_hot,91.047,1
2025-11-08T16:18:13.608954,pg,32,humid_cold,61.049,1
2025-11-08T16:18:13.608963,pg,32,humid_hot,594.376,1
2025-11-08T16:18:13.608973,pg,32,humid_hot,338.771,1
2025-11-08T16:18:13.608982,pg,32,count_1month,245.694,1
2025-11-08T16:18:13.608992,pg,32,humid_hot,245.614,1
2025-11-08T16:18:13.609000,pg,32,count_1month,169.559,1
2025-11-08T16:18:13.609010,pg,32,humid_cold,136.223,1
2025-11-08T16:18:13.609019,pg,32,downsample_pg_day,53.174,31
2025-11-08T16:18:13.609028,pg,32,count_1month,36.571,1
2025-11-08T16:18:13.609038,pg,32,humid_cold,30.559,1
